date,t,x_growth,x_unemployment,x_credit_spread,x_yield_curve,x_house_price_growth,c_lag1,PD_quarterly_true,PD_annual_true,PD_true,expected_c_quarterly,expected_c_annualised,default_rate,c,c_annualised_sim,R_true,K_IRB_true,alpha_oracle,utility_oracle,shortfall_oracle,terminal_capital_oracle,required_capital_oracle,available_buffer_oracle,alpha_bayes,expected_utility_bayes,utility_bayes_realised,shortfall_bayes_realised,regret_bayes_vs_oracle,alpha_full,utility_full,shortfall_full,alpha_zero,utility_zero,latent_state,latent_cycle,simulation_seed
2030Q1,0,-0.30026644025583527,0.07008160582533202,-0.07065934206896052,-0.4738380408268375,-0.7640927803547929,0.000981253387626516,0.004017878572796089,0.015974913389274148,0.004017878572796089,0.0018080453577582402,0.007232181431032961,0.00452098825677836,0.002034444715550262,0.008137778862201048,0.17398715097364237,0.08609995730543878,0.5836539420386146,1.0861797454815818,0.0,1.0861797454815818,0.5025257949067576,0.5025258034429672,0.5806762902129654,1.0869489988635668,1.0857400786550873,0.0,0.0004396668264945447,1.0,-5.9857846492544065,0.7133440202098904,0.0,1.0,0.31971358990125004,-0.39134282772100104,42
2030Q2,1,0.5549775948046366,-0.7131689749262529,-0.9771358592616668,0.20700883050302774,0.05653266776606744,0.002034444715550262,0.0037345487993572656,0.01485472221534423,0.0037345487993572656,0.0016805469597107696,0.0067221878388430785,0.003095622358610436,0.0013930300613746963,0.005572120245498785,0.177097231593762,0.08422274773730469,0.5923616893290935,1.0912649874028664,0.0,1.0912649874028664,0.49890329129607897,0.49890329807377287,0.5877285271145349,1.0887571411990533,1.0905511574932616,0.0,0.0007138299096047795,1.0,-5.727508080481684,0.6881577779867938,0.0,1.0,0.2478051673443648,-0.13962154517245917,42
2030Q3,2,-1.4568048882944344,0.27325388354209856,0.43833751326500675,-0.48097815917402653,-0.14605097409265919,0.0013930300613746963,0.0051282719147514545,0.020355831407606995,0.0051282719147514545,0.0023077223616381547,0.009230889446552619,0.006458970326436418,0.0029065366468963884,0.011626146587585554,0.1633670602448627,0.09233874915574919,0.5603958626651538,1.077858393811692,0.0,1.077858393811692,0.5174625299055731,0.5174625311465381,0.5580920017324319,1.0807701352494832,1.0775383077372978,0.0,0.0003200860743941547,1.0,-6.70559394673352,0.7844528580264557,0.0,1.0,0.5592561598937207,-0.3798473395591556,42
2030Q4,3,-0.8236183390820718,0.5926778684238927,1.0350430406532851,-0.6924582121450579,0.21157446339824576,0.0029065366468963884,0.006103656798903112,0.024192007607605426,0.006103656798903112,0.0027466455595064002,0.010986582238025601,0.005620918486626353,0.002529413318981859,0.010117653275927436,0.15579797624722824,0.09684934361168815,0.5477088360320516,1.0781612642055494,0.0,1.0781612642055494,0.5304524126002592,0.5304524281734978,0.5425263100180613,1.0761308395853775,1.0774216873384566,0.0,0.000739576867092806,1.0,-7.115169826256822,0.8257875693067003,0.0,1.0,0.7414638916960704,-0.4670943150567946,42
2031Q1,4,-0.19102048373100927,0.691888563422642,0.3012487748910986,0.08241344241201926,-1.049270299289166,0.002529413318981859,0.005740846640349082,0.022766398366006135,0.005740846640349082,0.002583380988157087,0.010333523952628348,0.007403525723800448,0.0033315865757102014,0.013326346302840806,0.1584428154632952,0.0952484582942418,0.5501153847297805,1.0740918143260292,0.0,1.0740918143260292,0.5239764227945528,0.5239764295962487,0.5479798797911196,1.077792572048746,1.0738041956921942,0.0,0.000287618633834974,1.0,-7.043320352752303,0.8178004486995201,0.0,1.0,0.6720363220434817,0.26325897580042074,42
2031Q2,5,0.2751456805284186,-0.19532517921050663,-0.6791696350645184,-0.0017882553981703186,1.0321032108150585,0.0033315865757102014,0.0026044954494468244,0.010377352041797572,0.0026044954494468244,0.001172022952251071,0.004688091809004284,0.0020523332032291166,0.0009235499414531025,0.00369419976581241,0.19142329957493442,0.07483396464091462,0.6290989080460522,1.0998785739547954,0.0,1.0998785739547954,0.4707796544035626,0.4707796659087432,0.6250502737306796,1.0975869826619011,1.099235794549662,0.0,0.0006427794051333535,1.0,-4.736986957651303,0.5895751458236772,0.0,1.0,-0.10607453017204328,-0.7335302453780058,42
2031Q3,6,0.5687904760128828,-0.20079186769401425,-0.9584351861050493,0.07352925514414532,0.9918460821785243,0.0009235499414531025,0.001653389176856823,0.0065971726047855395,0.001653389176856823,0.0007440251295855703,0.002976100518342281,0.0015892785465014929,0.0007151753459256719,0.0028607013837026875,0.20628304496309166,0.06284201861945389,0.681397595345069,1.1096016084083333,0.0,1.1096016084083333,0.4282040037392593,0.4282040130632643,0.6787956710574825,1.1089034140389586,1.1091830934490432,0.0,0.0004185149592901283,1.0,-3.514871149997213,0.4675719396537956,0.0,1.0,-0.6512950557602729,-2.2346175945184403,42
2031Q4,7,0.07596397740223443,-0.9651631074717472,-1.6156943475882024,-0.026761857562802277,0.0945258613171196,0.0007151753459256719,0.001461830285724779,0.005834511947046983,0.001461830285724779,0.0006578236285761505,0.002631294514304602,0.0019727651293700303,0.0008877443082165137,0.003550977232866055,0.2096368175224833,0.059639805270546166,0.6957608261056908,1.1107112416532026,0.0,1.1107112416532026,0.41495040183817733,0.4149504155475118,0.6945526689384154,1.1120353935430827,1.110518996595587,0.0,0.00019224505761550326,1.0,-3.213632400958432,0.4372754957876267,0.0,1.0,-0.863997023733372,-1.1205661480229245,42
2032Q1,8,0.572333302705346,-1.0523811554360152,-0.9789684955153538,0.5366514707591548,0.6614489957986469,0.0008877443082165137,0.001424201271415912,0.005684646541091021,0.001424201271415912,0.0006408905721371604,0.0025635622885486417,0.0011999718721055304,0.0005399873424474887,0.0021599493697899547,0.21031101323554893,0.05896747243704228,0.7007342080073211,1.1139394709177908,0.0,1.1139394709177908,0.4132052509636436,0.41320526291046966,0.6979460221419134,1.1127020452462901,1.1134861115431594,0.0,0.0004533593746314235,1.0,-3.1081458513734526,0.42707459779489776,0.0,1.0,-0.9166930867811474,-0.6858023648546457,42
2032Q2,9,0.2170141115482414,-0.21485276860449798,-0.5455069754564472,0.8274636514708893,0.5011643649106581,0.0005399873424474887,0.0019418587971932635,0.007744839570590134,0.0019418587971932635,0.0008738364587369686,0.0034953458349478743,0.001247950388513405,0.0005615776748310323,0.002246310699324129,0.20147121472105187,0.06707292407503533,0.6629782805024813,1.1076572131121363,0.0,1.1076572131121363,0.4446789187154041,0.44467893260965496,0.6589407329699319,1.104855837037694,1.1070015790922214,0.0,0.0006556340199148636,1.0,-3.9210659517349473,0.5083450174986637,0.0,1.0,-0.4449930377418389,0.46115135782227745,42
